total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,slow_timing
0.0,281012.0,557337.0,718988.0,11139877.0,0.0,0.0,617.840454,173620583.0,NaN,0.0,159505760.0,159818754.0,0.0,281012.0,0.0,0.0280967187,74869.0,312994.0,41369.0,164762.0,0.0,14.3465452,0.0,0.0,14.318449,0.0,41369.0,164762.0,0.0,74869.0,0.0,0.0,0.0,620,DDR5_4800AN
0.0,281012.0,792884.0,718988.0,11255735.0,0.0,0.0,628.827209,176708004.0,NaN,0.0,160801583.0,161187767.0,0.0,281012.0,0.0,0.0343099758,77006.0,386184.0,39944.0,164058.0,0.0,14.3205004,0.0,0.0,14.286191,0.0,39944.0,164058.0,0.0,77006.0,0.0,0.0,0.0,620,DDR5_4800C
0.0,281012.0,664048.0,718988.0,11209471.0,0.0,0.0,620.897278,174479588.0,NaN,0.0,159822026.0,160135473.0,0.0,281012.0,0.0,0.0279626939,77166.0,313447.0,37373.0,166467.0,0.0,14.2857294,0.0,0.0,14.2577677,0.0,37373.0,166467.0,0.0,77166.0,0.0,0.0,0.0,620,DDR5_5200BN
0.0,281012.0,557126.0,718988.0,11147573.0,0.0,0.0,614.121338,172575468.0,NaN,0.0,158741646.0,159029634.0,0.0,281012.0,0.0,0.0258341432,76579.0,287988.0,37767.0,166645.0,0.0,14.2658529,0.0,0.0,14.2400188,0.0,37767.0,166645.0,0.0,76579.0,0.0,0.0,0.0,620,DDR5_5200AN
0.0,281012.0,789138.0,718988.0,11287943.0,0.0,0.0,628.03595,176485636.0,NaN,0.0,160966166.0,161308204.0,0.0,281012.0,0.0,0.0303011797,78184.0,342038.0,36577.0,166239.0,0.0,14.2903099,0.0,0.0,14.2600079,0.0,36577.0,166239.0,0.0,78184.0,0.0,0.0,0.0,620,DDR5_5200C
0.0,281012.0,610696.0,718988.0,11200969.0,0.0,0.0,618.52771,173813708.0,NaN,0.0,159852959.0,160136160.0,0.0,281012.0,0.0,0.025283616,78614.0,283201.0,34162.0,168219.0,0.0,14.2966347,0.0,0.0,14.2713509,0.0,34162.0,168219.0,0.0,78614.0,0.0,0.0,0.0,620,DDR5_5600BN
0.0,281012.0,476677.0,718988.0,11117919.0,0.0,0.0,610.545227,171570528.0,NaN,0.0,158692444.0,158934778.0,0.0,281012.0,0.0,0.0217967052,77281.0,242334.0,35149.0,168563.0,0.0,14.295372,0.0,0.0,14.2735748,0.0,35149.0,168563.0,0.0,77281.0,0.0,0.0,0.0,620,DDR5_5600AN
0.0,281012.0,681076.0,718988.0,11233305.0,0.0,0.0,623.215637,175131072.0,NaN,0.0,160491806.0,160790363.0,0.0,281012.0,0.0,0.0265778415,79164.0,298557.0,33776.0,168067.0,0.0,14.3137188,0.0,0.0,14.2871408,0.0,33776.0,168067.0,0.0,79164.0,0.0,0.0,0.0,620,DDR5_5600C
0.0,281012.0,556675.0,718988.0,11171484.0,0.0,0.0,617.044189,173396821.0,NaN,0.0,159642276.0,159889607.0,0.0,281012.0,0.0,0.0221394934,78486.0,247331.0,32287.0,170221.0,0.0,14.3122969,0.0,0.0,14.2901583,0.0,32287.0,170221.0,0.0,78486.0,0.0,0.0,0.0,620,DDR5_6000BN
0.0,281012.0,468983.0,718988.0,11119320.0,0.0,0.0,609.153564,171179453.0,NaN,0.0,158445640.0,158665273.0,0.0,281012.0,0.0,0.0197523776,77168.0,219633.0,33272.0,170554.0,0.0,14.2693329,0.0,0.0,14.2495794,0.0,33272.0,170554.0,0.0,77168.0,0.0,0.0,0.0,620,DDR5_6000AN
0.0,281012.0,694285.0,718988.0,11249341.0,0.0,0.0,626.84906,176152110.0,NaN,0.0,161406676.0,161690116.0,0.0,281012.0,0.0,0.0251961425,79108.0,283440.0,31845.0,170055.0,0.0,14.3732967,0.0,0.0,14.3481007,0.0,31845.0,170055.0,0.0,79108.0,0.0,0.0,0.0,620,DDR5_6000C
0.0,281012.0,105907.0,718988.0,10767225.0,0.0,0.0,595.247009,167271549.0,NaN,0.0,153992300.0,154218701.0,0.0,281012.0,0.0,0.0210268665,79755.0,226401.0,28779.0,172465.0,0.0,14.3229761,0.0,0.0,14.3019495,0.0,28779.0,172465.0,0.0,79755.0,0.0,0.0,0.0,620,DDR5_6400BN
0.0,281012.0,41411.0,718988.0,10741187.0,0.0,0.0,587.094849,164980708.0,NaN,0.0,152730489.0,152932722.0,0.0,281012.0,0.0,0.0188278072,78444.0,202233.0,29594.0,172963.0,0.0,14.2379723,0.0,0.0,14.2191448,0.0,29594.0,172963.0,0.0,78444.0,0.0,0.0,0.0,620,DDR5_6400AN
0.0,281012.0,174432.0,718988.0,10799919.0,0.0,0.0,599.766541,168541596.0,NaN,0.0,154574143.0,154821788.0,0.0,281012.0,0.0,0.0229302645,80023.0,247645.0,28549.0,172437.0,0.0,14.3354588,0.0,0.0,14.3125277,0.0,28549.0,172437.0,0.0,80023.0,0.0,0.0,0.0,620,DDR5_6400C
0.0,38611.0,352263.0,961389.0,12072686.0,0.0,0.0,4876.58008,188289629.0,NaN,0.0,188078498.0,188557064.0,0.0,38611.0,0.0,0.0396403931,34363.0,478566.0,4233.0,4.0,0.0,15.6184845,0.0,0.0,15.5788441,0.0,4233.0,4.0,0.0,34363.0,0.0,0.0,0.0,607,DDR5_3200BN
0.0,38611.0,369754.0,961389.0,12099493.0,0.0,0.0,4878.70166,188371554.0,NaN,0.0,188174725.0,188645520.0,0.0,38611.0,0.0,0.038910307,34366.0,470795.0,4230.0,4.0,0.0,15.5911922,0.0,0.0,15.5522814,0.0,4230.0,4.0,0.0,34366.0,0.0,0.0,0.0,607,DDR5_3200AN
