total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,total_rfm_cycles_rank1_1,total_rfm_cycles_rank0_1,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,avg_write_latency_0_1,write_depart_latency_0_1,avg_read_latency_0_1,read_queue_len_avg_0_1,row_hit_rate_0_1,write_queue_len_0_1,queue_len_0_1,num_other_reqs_0_1,num_write_reqs_0_1,read_latency_0_1,priority_queue_len_avg_0_1,row_hits_0_1,priority_queue_len_0_1,row_misses_0_1,row_conflicts_0_1,read_row_misses_0_1,queue_len_avg_0_1,read_row_conflicts_core_0_1,read_row_hits_0_1,write_queue_len_avg_0_1,read_row_conflicts_0_1,write_row_misses_0_1,write_row_conflicts_0_1,read_queue_len_0_1,write_row_hits_0_1,read_row_hits_core_0_1,read_row_misses_core_0_1,num_read_reqs_0_1,trace,slow_timing
0.0,439343.0,31.0,1776341.0,25093625.0,0.0,0.0,0.0,0.0,896.458496,393852757.0,86.526001,36.4262276,0.335105091,378029142.0,1292643023.0,0.0,439343.0,3295025810.0,0.0218325574,742425.0,547858.0,266260.0,1206814.0,205014.0,51.5128098,0.0,592417.0,15.0647488,978733.0,61246.0,228081.0,914066023.0,150008.0,0.0,0.0,38081341.0,863.908813,379552286.0,.,0.0,0.372062325,362776054.0,363251680.0,0.0,439343.0,0.0,0.0189540572,163460.0,475626.0,47649.0,228226.0,0.0,14.4758558,0.0,0.0,14.4569025,0.0,47649.0,228226.0,0.0,163460.0,0.0,0.0,0.0,cc_twi,DDR5_4800AN
0.0,439343.0,5.0,1776341.0,25107407.0,0.0,0.0,0.0,0.0,896.666443,393944144.0,87.0624847,36.4238815,0.335242778,378127241.0,1293174829.0,0.0,439343.0,3318656175.0,0.021440804,742727.0,538323.0,265966.0,1206797.0,204841.0,51.5057068,0.0,592638.0,15.0603848,978683.0,61125.0,228114.0,914509265.0,150089.0,0.0,0.0,38118094.0,858.927124,377363623.0,.,0.0,0.380897969,362216672.0,362638417.0,0.0,439343.0,0.0,0.016797632,167338.0,421745.0,45012.0,226975.0,0.0,14.4434834,0.0,0.0,14.4266853,0.0,45012.0,226975.0,0.0,167338.0,0.0,0.0,0.0,cc_twi,DDR5_6400AN
0.0,1141123.0,124559.0,1390268.0,40617750.0,0.0,0.0,0.0,0.0,441.130371,503384015.0,49463.8125,12.3667688,0.55562216,476255792.0,979445124.0,0.0,1141123.0,612583899065.0,0.0216400214,1386959.0,878969.0,179847.0,929421.0,107553.0,24.1137199,0.0,707426.0,11.7253122,540134.0,72294.0,389287.0,502310363.0,679533.0,0.0,0.0,12384485.0,1069.71436,1220675737.0,.,0.0,0.555478632,1184112598.0,1186574273.0,0.0,1141123.0,0.0,0.060605891,633860.0,2461675.0,141930.0,365316.0,0.0,29.2131958,0.0,0.0,29.1525898,0.0,141930.0,365316.0,0.0,633860.0,0.0,0.0,0.0,cc_road,DDR5_1600AN
0.0,1141123.0,74378.0,1390268.0,31612096.0,0.0,0.0,0.0,0.0,467.254822,533195230.0,10228.4912,33.9486351,0.522639692,505123256.0,1579053860.0,0.0,1141123.0,498462420485.0,0.0235060025,1302645.0,743074.0,261853.0,927936.0,143570.0,49.9509354,0.0,646587.0,15.978797,561167.0,118283.0,366769.0,1073187530.0,656058.0,0.0,0.0,48732745.0,434.209381,495486297.0,.,0.0,0.617232323,467747234.0,468733465.0,0.0,1141123.0,0.0,0.0311979,704330.0,986231.0,72325.0,364455.0,0.0,14.8276615,0.0,0.0,14.796464,0.0,72325.0,364455.0,0.0,704330.0,0.0,0.0,0.0,cc_road,DDR5_3200AN
0.0,1141123.0,18437.0,1390268.0,31578409.0,0.0,0.0,0.0,0.0,466.999664,532904049.0,10233.0781,34.0063286,0.522340238,506300058.0,1580906916.0,0.0,1141123.0,498483306568.0,0.0234691054,1301897.0,741117.0,262221.0,928313.0,144519.0,50.0629082,0.0,646095.0,16.0331097,560706.0,117702.0,367607.0,1073865741.0,655802.0,0.0,0.0,48712937.0,420.847046,480238251.0,.,0.0,0.614091516,455233629.0,455970740.0,0.0,1141123.0,0.0,0.0233422462,700746.0,737111.0,72534.0,367830.0,0.0,14.4393206,0.0,0.0,14.4159775,0.0,72534.0,367830.0,0.0,700746.0,0.0,0.0,0.0,cc_road,DDR5_4800AN
0.0,1141123.0,5641.0,1390268.0,31571046.0,0.0,0.0,0.0,0.0,465.757538,531486634.0,10217.3525,34.0243225,0.522334278,505244840.0,1580173456.0,0.0,1141123.0,498150545473.0,0.0236045718,1301889.0,745221.0,262834.0,927721.0,144839.0,50.0513496,0.0,645814.0,16.0034237,560682.0,117995.0,367039.0,1074183395.0,656075.0,0.0,0.0,48755343.0,419.43927,478631807.0,.,0.0,0.614790499,455000367.0,455657376.0,0.0,1141123.0,0.0,0.0208104923,701543.0,657009.0,71785.0,367781.0,0.0,14.4327612,0.0,0.0,14.4119501,0.0,71785.0,367781.0,0.0,701543.0,0.0,0.0,0.0,cc_road,DDR5_6400AN
0.0,565843.0,141510.0,1707000.0,25836607.0,0.0,0.0,0.0,0.0,721.4953,408253053.0,335.839752,36.0395927,0.409762949,386863067.0,1318569008.0,0.0,565843.0,14544919591.0,0.0218707509,930888.0,565066.0,275544.0,1065340.0,203393.0,51.0349083,0.0,689133.0,14.9734468,813410.0,72151.0,251930.0,931140875.0,241755.0,0.0,0.0,43309108.0,689.396851,390090370.0,.,0.0,0.490029782,367729971.0,369111677.0,0.0,565843.0,0.0,0.0534786135,277276.0,1381706.0,61624.0,226935.0,0.0,14.2863827,0.0,0.0,14.2329044,0.0,61624.0,226935.0,0.0,277276.0,0.0,0.0,0.0,pr_road,DDR5_1600AN
0.0,565843.0,5201.0,1707000.0,25763671.0,0.0,0.0,0.0,0.0,717.384277,405926876.0,332.937347,36.2428474,0.409804523,388105130.0,1322417986.0,0.0,565843.0,14354751654.0,0.021894278,930980.0,564077.0,275562.0,1065224.0,202660.0,51.3287888,0.0,689258.0,15.064045,814025.0,72902.0,251199.0,933748779.0,241722.0,0.0,0.0,43115470.0,652.450745,369184662.0,.,0.0,0.494846463,350024885.0,350690136.0,0.0,565843.0,0.0,0.0258212797,279996.0,665251.0,56466.0,229362.0,0.0,13.6118078,0.0,0.0,13.5859861,0.0,56466.0,229362.0,0.0,279996.0,0.0,0.0,0.0,pr_road,DDR5_3200AN
0.0,565843.0,341.0,1707000.0,25763608.0,0.0,0.0,0.0,0.0,716.864563,405632797.0,333.785553,36.2490959,0.409718573,387958027.0,1322428093.0,0.0,565843.0,14391276960.0,0.0218366161,930788.0,562590.0,275956.0,1065030.0,203417.0,51.3293037,0.0,689024.0,15.0583725,813507.0,72539.0,251523.0,933907476.0,241764.0,0.0,0.0,43115338.0,677.084961,383123788.0,.,0.0,0.495205224,366341207.0,366841680.0,0.0,565843.0,0.0,0.0194255784,280199.0,500473.0,56689.0,228936.0,0.0,14.2387533,0.0,0.0,14.2193289,0.0,56689.0,228936.0,0.0,280199.0,0.0,0.0,0.0,pr_road,DDR5_4800AN
0.0,565843.0,27.0,1707000.0,25755752.0,0.0,0.0,0.0,0.0,716.629822,405499975.0,333.604248,36.2519646,0.409691215,387838600.0,1322096234.0,0.0,565843.0,14376471528.0,0.021780299,930723.0,560968.0,275511.0,1065533.0,203133.0,51.332077,0.0,688896.0,15.0583296,813912.0,72378.0,251621.0,933696666.0,241827.0,0.0,0.0,43094389.0,672.336182,380436734.0,.,0.0,0.501258314,364990364.0,365439202.0,0.0,565843.0,0.0,0.0174267087,283624.0,448838.0,54725.0,227475.0,0.0,14.1886444,0.0,0.0,14.1712179,0.0,54725.0,227475.0,0.0,283624.0,0.0,0.0,0.0,pr_road,DDR5_6400AN
