total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,slow_timing,folder
0.0,179182.0,32.0,820818.0,10487877.0,0.0,0.0,863.099487,154651895.0,NaN,0.0,0.498398066,149777999.0,149946778.0,0.0,179182.0,0.0,0.0160927698,89292.0,168779.0,19726.0,70140.0,0.0,14.2971535,0.0,0.0,14.2810602,0.0,19726.0,70140.0,0.0,89292.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN,wb_short_trace
0.0,7682.0,0.0,996159.0,17303528.0,0.0,0.0,29082.4883,223411685.0,NaN,0.0,0.928879023,234067335.0,234102972.0,0.0,7682.0,0.0,0.00205952208,7118.0,35637.0,541.0,4.0,0.0,13.5292053,0.0,0.0,13.5271444,0.0,541.0,4.0,0.0,7118.0,0.0,0.0,0.0,628,DDR5_3200AN,modified_doubleW_traces
0.0,7682.0,0.0,996159.0,8839303.0,0.0,0.0,14888.5713,114374008.0,NaN,0.0,0.949367106,119703719.0,119726564.0,0.0,7682.0,0.0,0.00258447975,7275.0,22845.0,384.0,4.0,0.0,13.544796,0.0,0.0,13.5422125,0.0,384.0,4.0,0.0,7275.0,0.0,0.0,0.0,628,DDR5_6400AN,modified_doubleW_traces
0.0,3841.0,0.0,996159.0,17168783.0,0.0,0.0,57609.0742,221276454.0,NaN,0.0,0.917539239,233076371.0,233097814.0,0.0,3841.0,0.0,0.0012489527,3505.0,21443.0,313.0,2.0,0.0,13.5768385,0.0,0.0,13.5755901,0.0,313.0,2.0,0.0,3505.0,0.0,0.0,0.0,628,DDR5_3200AN,wb_short_trace
0.0,3841.0,0.0,996159.0,8713595.0,0.0,0.0,29261.4551,112393251.0,NaN,0.0,0.9306283,118291508.0,118307153.0,0.0,3841.0,0.0,0.00179547013,3555.0,15645.0,263.0,2.0,0.0,13.5773067,0.0,0.0,13.575511,0.0,263.0,2.0,0.0,3555.0,0.0,0.0,0.0,628,DDR5_6400AN,wb_short_trace
0.0,76271.0,0.0,948336.0,18284665.0,0.0,0.0,3688.25146,281306610.0,NaN,0.0,0.68040657,279905469.0,280156480.0,0.0,76271.0,0.0,0.0137279527,51881.0,251011.0,15878.0,8491.0,0.0,15.3219376,0.0,0.0,15.3082094,0.0,15878.0,8491.0,0.0,51881.0,0.0,0.0,0.0,pr_web,DDR5_3200AN,modified_doubleW_traces
0.0,76271.0,0.0,948336.0,10252162.0,0.0,0.0,2033.74426,155115719.0,NaN,0.0,0.719588816,154020181.0,154156841.0,0.0,76271.0,0.0,0.013329871,54878.0,136660.0,11519.0,9866.0,0.0,15.036521,0.0,0.0,15.0231895,0.0,11519.0,9866.0,0.0,54878.0,0.0,0.0,0.0,pr_web,DDR5_6400AN,modified_doubleW_traces
0.0,51664.0,0.0,948336.0,17716691.0,0.0,0.0,5279.85693,272778540.0,NaN,0.0,0.711359739,271826069.0,272046456.0,0.0,51664.0,0.0,0.0124395117,36746.0,220387.0,11415.0,3495.0,0.0,15.3553762,0.0,0.0,15.3429365,0.0,11415.0,3495.0,0.0,36746.0,0.0,0.0,0.0,pr_web,DDR5_3200AN,wb_short_trace
0.0,51664.0,0.0,948336.0,9811565.0,0.0,0.0,2903.95776,150030073.0,NaN,0.0,0.747159123,149352197.0,149472156.0,0.0,51664.0,0.0,0.0122262863,38596.0,119959.0,8666.0,4395.0,0.0,15.2342834,0.0,0.0,15.2220564,0.0,8666.0,4395.0,0.0,38596.0,0.0,0.0,0.0,pr_web,DDR5_6400AN,wb_short_trace
0.0,196.0,0.0,999902.0,17125922.0,0.0,0.0,1190314.62,233301660.0,NaN,0.0,0.733333349,249324919.0,249327349.0,0.0,196.0,0.0,0.000141890167,132.0,2430.0,24.0,24.0,0.0,14.5584774,0.0,0.0,14.5583353,0.0,24.0,24.0,0.0,132.0,0.0,0.0,0.0,649,DDR5_3200AN,modified_doubleW_traces
0.0,196.0,0.0,999902.0,8608699.0,0.0,0.0,602264.188,118043781.0,NaN,0.0,0.683333337,125346534.0,125348798.0,0.0,196.0,0.0,0.000262989808,123.0,2264.0,26.0,31.0,0.0,14.5607138,0.0,0.0,14.5604506,0.0,26.0,31.0,0.0,123.0,0.0,0.0,0.0,649,DDR5_6400AN,modified_doubleW_traces
0.0,98.0,0.0,999902.0,17123053.0,0.0,0.0,2196582.5,215265094.0,NaN,0.0,0.574999988,247284040.0,247286007.0,0.0,98.0,0.0,0.000114874383,46.0,1967.0,15.0,19.0,0.0,14.4417009,0.0,0.0,14.4415865,0.0,15.0,19.0,0.0,46.0,0.0,0.0,0.0,649,DDR5_3200AN,wb_short_trace
0.0,98.0,0.0,999902.0,8605223.0,0.0,0.0,1090904.12,106908599.0,NaN,0.0,0.543209851,124330238.0,124331756.0,0.0,98.0,0.0,0.000176404486,44.0,1518.0,16.0,21.0,0.0,14.4484062,0.0,0.0,14.4482298,0.0,16.0,21.0,0.0,44.0,0.0,0.0,0.0,649,DDR5_6400AN,wb_short_trace
0.0,26910.0,0.0,981127.0,18064563.0,0.0,0.0,10365.8799,278945826.0,NaN,0.0,0.378142208,277708224.0,277882456.0,0.0,26910.0,0.0,0.00964496005,10169.0,174232.0,11976.0,4747.0,0.0,15.3827381,0.0,0.0,15.3730927,0.0,11976.0,4747.0,0.0,10169.0,0.0,0.0,0.0,bfs_twi,DDR5_3200AN,modified_doubleW_traces
0.0,26910.0,0.0,981127.0,10093689.0,0.0,0.0,5744.28906,154578814.0,NaN,0.0,0.425649047,153764409.0,153877781.0,0.0,26910.0,0.0,0.0112319691,11444.0,113372.0,9616.0,5826.0,0.0,15.2449493,0.0,0.0,15.2337189,0.0,9616.0,5826.0,0.0,11444.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN,modified_doubleW_traces
0.0,18873.0,0.0,981127.0,17867565.0,0.0,0.0,14667.6875,276823255.0,NaN,0.0,0.478599846,276132067.0,276258104.0,0.0,18873.0,0.0,0.00705395546,9024.0,126037.0,7738.0,2093.0,0.0,15.4614315,0.0,0.0,15.4543762,0.0,7738.0,2093.0,0.0,9024.0,0.0,0.0,0.0,bfs_twi,DDR5_3200AN,wb_short_trace
0.0,18873.0,0.0,981127.0,9939088.0,0.0,0.0,8094.80957,152773341.0,NaN,0.0,0.512857199,152267728.0,152363723.0,0.0,18873.0,0.0,0.00965833105,9673.0,95995.0,6721.0,2467.0,0.0,15.3297491,0.0,0.0,15.3200903,0.0,6721.0,2467.0,0.0,9673.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN,wb_short_trace
0.0,303676.0,117.0,758646.0,19946843.0,0.0,0.0,984.514465,298973407.0,NaN,0.0,0.233506888,282353242.0,282820747.0,0.0,303676.0,0.0,0.0234375428,70906.0,467505.0,35085.0,197666.0,0.0,14.1787214,0.0,0.0,14.1552839,0.0,35085.0,197666.0,0.0,70906.0,0.0,0.0,0.0,bc_road,DDR5_3200AN,modified_doubleW_traces
0.0,303676.0,322.0,758646.0,12778204.0,0.0,0.0,617.849365,187626037.0,NaN,0.0,0.256102055,175245417.0,175499807.0,0.0,303676.0,0.0,0.019908119,77770.0,254390.0,22952.0,202946.0,0.0,13.7343092,0.0,0.0,13.7144022,0.0,22952.0,202946.0,0.0,77770.0,0.0,0.0,0.0,bc_road,DDR5_6400AN,modified_doubleW_traces
0.0,241354.0,38.0,758646.0,18104071.0,0.0,0.0,1118.12793,269864647.0,NaN,0.0,0.337521195,258780846.0,259174733.0,0.0,241354.0,0.0,0.0217568185,81455.0,393887.0,31476.0,128402.0,0.0,14.3158255,0.0,0.0,14.2940683,0.0,31476.0,128402.0,0.0,81455.0,0.0,0.0,0.0,bc_road,DDR5_3200AN,wb_short_trace
0.0,241354.0,168.0,758646.0,11331660.0,0.0,0.0,685.220337,165380676.0,NaN,0.0,0.364750981,157088615.0,157296325.0,0.0,241354.0,0.0,0.0183300599,88029.0,207710.0,21137.0,132174.0,0.0,13.8811369,0.0,0.0,13.8628063,0.0,21137.0,132174.0,0.0,88029.0,0.0,0.0,0.0,bc_road,DDR5_6400AN,wb_short_trace
0.0,54.0,0.0,999973.0,17154794.0,0.0,0.0,1647891.5,88986141.0,NaN,0.0,0.600000024,197473559.0,197475451.0,0.0,54.0,0.0,0.000110289868,24.0,1892.0,16.0,0.0,0.0,11.5113859,0.0,0.0,11.5112753,0.0,16.0,0.0,0.0,24.0,0.0,0.0,0.0,605,DDR5_3200AN,modified_doubleW_traces
0.0,54.0,0.0,999973.0,8653322.0,0.0,0.0,834089.5,45040834.0,NaN,0.0,0.574999988,99464904.0,99465874.0,0.0,54.0,0.0,0.00011209568,23.0,970.0,16.0,1.0,0.0,11.4945307,0.0,0.0,11.4944181,0.0,16.0,1.0,0.0,23.0,0.0,0.0,0.0,605,DDR5_6400AN,modified_doubleW_traces
0.0,27.0,0.0,999973.0,17153545.0,0.0,0.0,3912070.75,105625909.0,NaN,0.0,0.238095239,153942164.0,153943684.0,0.0,27.0,0.0,8.86114285,5.0,1520.0,14.0,2.0,0.0,8.97445297,0.0,0.0,8.97436428,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_3200AN,wb_short_trace
0.0,27.0,0.0,999973.0,8653967.0,0.0,0.0,1976360.0,53361720.0,NaN,0.0,0.238095239,77617952.0,77618784.0,0.0,27.0,0.0,9.61408805,5.0,832.0,14.0,2.0,0.0,8.96915627,0.0,0.0,8.96905994,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_6400AN,wb_short_trace
0.0,34416.0,0.0,982792.0,20997249.0,0.0,0.0,9531.16211,328024494.0,NaN,0.0,0.717192888,327838954.0,327999428.0,0.0,34416.0,0.0,0.00764262071,24670.0,160474.0,2004.0,7724.0,0.0,15.621067,0.0,0.0,15.6134243,0.0,2004.0,7724.0,0.0,24670.0,0.0,0.0,0.0,603,DDR5_3200AN,modified_doubleW_traces
0.0,34416.0,321.0,982792.0,13324404.0,0.0,0.0,6022.74268,207278712.0,NaN,0.0,0.722396672,206999637.0,207103807.0,0.0,34416.0,0.0,0.00781798549,24849.0,104170.0,1449.0,8100.0,0.0,15.5431948,0.0,0.0,15.5353765,0.0,1449.0,8100.0,0.0,24849.0,0.0,0.0,0.0,603,DDR5_6400AN,modified_doubleW_traces
0.0,17208.0,0.0,982792.0,19856628.0,0.0,0.0,18697.6699,321749489.0,NaN,0.0,0.764476717,321651698.0,321734717.0,0.0,17208.0,0.0,0.00418092124,13149.0,83019.0,985.0,3066.0,0.0,16.2028885,0.0,0.0,16.1987076,0.0,985.0,3066.0,0.0,13149.0,0.0,0.0,0.0,603,DDR5_3200AN,wb_short_trace
0.0,17208.0,0.0,982792.0,12377612.0,0.0,0.0,11558.5977,198900359.0,NaN,0.0,0.769593,198777528.0,198839042.0,0.0,17208.0,0.0,0.0049697794,13237.0,61514.0,782.0,3181.0,0.0,16.0644112,0.0,0.0,16.0594406,0.0,782.0,3181.0,0.0,13237.0,0.0,0.0,0.0,603,DDR5_6400AN,wb_short_trace
0.0,14942.0,0.0,988454.0,17865628.0,0.0,0.0,17577.7227,262646326.0,NaN,0.0,0.75832051,269308499.0,269402486.0,0.0,14942.0,0.0,0.00526077207,11324.0,93987.0,3211.0,398.0,0.0,15.0793743,0.0,0.0,15.0741138,0.0,3211.0,398.0,0.0,11324.0,0.0,0.0,0.0,bfs_web,DDR5_3200AN,modified_doubleW_traces
0.0,14942.0,0.0,988454.0,9802386.0,0.0,0.0,9532.61426,142436315.0,NaN,0.0,0.794356167,155546131.0,155609043.0,0.0,14942.0,0.0,0.00641802931,11851.0,62912.0,2583.0,485.0,0.0,15.874608,0.0,0.0,15.8681908,0.0,2583.0,485.0,0.0,11851.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN,modified_doubleW_traces
0.0,11546.0,0.0,988454.0,17790822.0,0.0,0.0,21972.082,253689661.0,NaN,0.0,0.771954179,278780844.0,278857122.0,0.0,11546.0,0.0,0.00428749155,8896.0,76278.0,2379.0,249.0,0.0,15.6742125,0.0,0.0,15.6699238,0.0,2379.0,249.0,0.0,8896.0,0.0,0.0,0.0,bfs_web,DDR5_3200AN,wb_short_trace
0.0,11546.0,0.0,988454.0,9753523.0,0.0,0.0,13166.2861,152017929.0,NaN,0.0,0.796860099,162186077.0,162240845.0,0.0,11546.0,0.0,0.00561520178,9187.0,54768.0,2034.0,308.0,0.0,16.6340771,0.0,0.0,16.6284618,0.0,2034.0,308.0,0.0,9187.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN,wb_short_trace
0.0,4460.0,0.0,997770.0,17441746.0,0.0,0.0,52067.9961,232223268.0,NaN,0.0,0.935825288,241666462.0,241690240.0,0.0,4460.0,0.0,0.00136328093,4156.0,23778.0,285.0,0.0,0.0,13.8569984,0.0,0.0,13.8556347,0.0,285.0,0.0,0.0,4156.0,0.0,0.0,0.0,638,DDR5_3200AN,modified_doubleW_traces
0.0,4460.0,0.0,997770.0,8936870.0,0.0,0.0,26714.5117,119146718.0,NaN,0.0,0.936050415,124099894.0,124120772.0,0.0,4460.0,0.0,0.0023361647,4157.0,20878.0,284.0,0.0,0.0,13.8886175,0.0,0.0,13.886282,0.0,284.0,0.0,0.0,4157.0,0.0,0.0,0.0,638,DDR5_6400AN,modified_doubleW_traces
0.0,2230.0,0.0,997770.0,17359067.0,0.0,0.0,105471.523,235201509.0,NaN,0.0,0.928828835,241990402.0,242002678.0,0.0,2230.0,0.0,0.000707180821,2062.0,12276.0,158.0,0.0,0.0,13.9409943,0.0,0.0,13.9402876,0.0,158.0,0.0,0.0,2062.0,0.0,0.0,0.0,638,DDR5_3200AN,wb_short_trace
0.0,2230.0,0.0,997770.0,8853854.0,0.0,0.0,53837.0195,120056553.0,NaN,0.0,0.926576555,123619379.0,123631524.0,0.0,2230.0,0.0,0.00137171906,2057.0,12145.0,163.0,0.0,0.0,13.963582,0.0,0.0,13.9622107,0.0,163.0,0.0,0.0,2057.0,0.0,0.0,0.0,638,DDR5_6400AN,wb_short_trace
0.0,53258.0,0.0,973371.0,18067093.0,0.0,0.0,5244.81494,279328337.0,NaN,0.0,0.882683218,278924656.0,279039407.0,0.0,53258.0,0.0,0.00635138201,47002.0,114751.0,5056.0,1191.0,0.0,15.4446211,0.0,0.0,15.4382715,0.0,5056.0,1191.0,0.0,47002.0,0.0,0.0,0.0,654,DDR5_3200AN,modified_doubleW_traces
0.0,53258.0,0.0,973371.0,9705248.0,0.0,0.0,2800.92407,149171618.0,NaN,0.0,0.914364576,148942397.0,149005471.0,0.0,53258.0,0.0,0.00649895798,48689.0,63074.0,3261.0,1299.0,0.0,15.3530827,0.0,0.0,15.3465834,0.0,3261.0,1299.0,0.0,48689.0,0.0,0.0,0.0,654,DDR5_6400AN,modified_doubleW_traces
0.0,26629.0,0.0,973371.0,17510424.0,0.0,0.0,9514.7373,253367958.0,NaN,0.0,0.884677529,253191681.0,253273536.0,0.0,26629.0,0.0,0.00467464421,23551.0,81855.0,2860.0,210.0,0.0,14.4641581,0.0,0.0,14.4594831,0.0,2860.0,210.0,0.0,23551.0,0.0,0.0,0.0,654,DDR5_3200AN,wb_short_trace
0.0,26629.0,0.0,973371.0,9280321.0,0.0,0.0,5034.92432,134074999.0,NaN,0.0,0.920326054,133975469.0,134024350.0,0.0,26629.0,0.0,0.005267167,24500.0,48881.0,1871.0,250.0,0.0,14.4417801,0.0,0.0,14.4365129,0.0,1871.0,250.0,0.0,24500.0,0.0,0.0,0.0,654,DDR5_6400AN,wb_short_trace
0.0,890.0,0.0,999555.0,17095230.0,0.0,0.0,318743.062,283681316.0,NaN,0.0,0.920544863,291975978.0,291982368.0,0.0,890.0,0.0,0.000373788469,811.0,6390.0,70.0,0.0,0.0,17.0797558,0.0,0.0,17.0793819,0.0,70.0,0.0,0.0,811.0,0.0,0.0,0.0,644,DDR5_3200AN,modified_doubleW_traces
0.0,890.0,0.0,999555.0,8576311.0,0.0,0.0,159912.156,142321821.0,NaN,0.0,0.93870604,146493769.0,146497585.0,0.0,890.0,0.0,0.000444946549,827.0,3816.0,54.0,0.0,0.0,17.0816555,0.0,0.0,17.0812111,0.0,54.0,0.0,0.0,827.0,0.0,0.0,0.0,644,DDR5_6400AN,modified_doubleW_traces
0.0,445.0,0.0,999555.0,17078416.0,0.0,0.0,635509.688,282801836.0,NaN,0.0,0.897619069,317070297.0,317074499.0,0.0,445.0,0.0,0.000246041542,377.0,4202.0,43.0,0.0,0.0,18.5658016,0.0,0.0,18.5655575,0.0,43.0,0.0,0.0,377.0,0.0,0.0,0.0,644,DDR5_3200AN,wb_short_trace
0.0,445.0,0.0,999555.0,8561323.0,0.0,0.0,318530.0,141745862.0,NaN,0.0,0.897619069,158934948.0,158938126.0,0.0,445.0,0.0,0.000371204311,377.0,3178.0,43.0,0.0,0.0,18.5646687,0.0,0.0,18.5642967,0.0,43.0,0.0,0.0,377.0,0.0,0.0,0.0,644,DDR5_6400AN,wb_short_trace
0.0,145870.0,0.0,927065.0,18881232.0,0.0,0.0,1984.25647,289443498.0,NaN,0.0,0.847358525,287838740.0,288122569.0,0.0,145870.0,0.0,0.0150323352,123583.0,283829.0,18742.0,3520.0,0.0,15.2597332,0.0,0.0,15.2447014,0.0,18742.0,3520.0,0.0,123583.0,0.0,0.0,0.0,619,DDR5_3200AN,modified_doubleW_traces
0.0,145870.0,0.0,927065.0,9973587.0,0.0,0.0,1029.68188,150199701.0,NaN,0.0,0.903315187,149474419.0,149606518.0,0.0,145870.0,0.0,0.0132448841,131744.0,132099.0,10910.0,3191.0,0.0,15.0002718,0.0,0.0,14.9870272,0.0,10910.0,3191.0,0.0,131744.0,0.0,0.0,0.0,619,DDR5_6400AN,modified_doubleW_traces
0.0,72935.0,0.0,927065.0,17400623.0,0.0,0.0,3695.13403,269504615.0,NaN,0.0,0.868499696,268883695.0,269115321.0,0.0,72935.0,0.0,0.0133113619,63331.0,231626.0,9578.0,11.0,0.0,15.4658432,0.0,0.0,15.4525309,0.0,9578.0,11.0,0.0,63331.0,0.0,0.0,0.0,619,DDR5_3200AN,wb_short_trace
0.0,72935.0,0.0,927065.0,9021691.0,0.0,0.0,1898.6394,138477266.0,NaN,0.0,0.924067497,138202826.0,138313284.0,0.0,72935.0,0.0,0.0122436024,67383.0,110458.0,5525.0,12.0,0.0,15.331192,0.0,0.0,15.3189497,0.0,5525.0,12.0,0.0,67383.0,0.0,0.0,0.0,619,DDR5_6400AN,wb_short_trace
