total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,slow_timing
0.0,142556.0,3376.0,857444.0,10938070.0,0.0,0.0,1129.04309,160951866.0,NaN,0.0,0.16563195,151392911.0,151660439.0,0.0,142556.0,0.0,0.0244584288,23611.0,267528.0,17543.0,101397.0,0.0,13.8653736,0.0,0.0,13.8409166,0.0,17543.0,101397.0,0.0,23611.0,0.0,0.0,0.0,bc_twi,DDR5_2400BN
0.0,142556.0,2358.0,857444.0,10932652.0,0.0,0.0,1132.12158,161390722.0,NaN,0.0,0.168040574,152287611.0,152539251.0,0.0,142556.0,0.0,0.0230172873,23952.0,251640.0,17191.0,101394.0,0.0,13.95263,0.0,0.0,13.9296131,0.0,17191.0,101394.0,0.0,23952.0,0.0,0.0,0.0,bc_twi,DDR5_3200BN
0.0,142556.0,1772.0,857444.0,10945679.0,0.0,0.0,1138.56982,162309967.0,NaN,0.0,0.168984145,153459752.0,153697240.0,0.0,142556.0,0.0,0.0216969643,24087.0,237488.0,17169.0,101284.0,0.0,14.0418196,0.0,0.0,14.0201206,0.0,17169.0,101284.0,0.0,24087.0,0.0,0.0,0.0,bc_twi,DDR5_3600BN
0.0,142556.0,1200.0,857444.0,10934785.0,0.0,0.0,1148.83411,163773197.0,NaN,0.0,0.16825223,155319994.0,155541924.0,0.0,142556.0,0.0,0.0202957802,23982.0,221930.0,17135.0,101419.0,0.0,14.2245064,0.0,0.0,14.2042112,0.0,17135.0,101419.0,0.0,23982.0,0.0,0.0,0.0,bc_twi,DDR5_4000BN
0.0,142556.0,1018.0,857444.0,10939579.0,0.0,0.0,1154.35071,164559619.0,NaN,0.0,0.168249875,156208558.0,156430852.0,0.0,142556.0,0.0,0.0203201603,23982.0,222294.0,17005.0,101551.0,0.0,14.299531,0.0,0.0,14.279211,0.0,17005.0,101551.0,0.0,23982.0,0.0,0.0,0.0,bc_twi,DDR5_4400BN
0.0,142556.0,756.0,857444.0,10945294.0,0.0,0.0,1155.53564,164728536.0,NaN,0.0,0.170081109,156491411.0,156709559.0,0.0,142556.0,0.0,0.0199307576,24242.0,218148.0,16777.0,101513.0,0.0,14.3175278,0.0,0.0,14.2975979,0.0,16777.0,101513.0,0.0,24242.0,0.0,0.0,0.0,bc_twi,DDR5_4800BN
0.0,142556.0,614.0,857444.0,10940868.0,0.0,0.0,1169.28564,166688686.0,NaN,0.0,0.17034173,158793241.0,159003489.0,0.0,142556.0,0.0,0.0192167573,24280.0,210248.0,16683.0,101574.0,0.0,14.5329866,0.0,0.0,14.5137701,0.0,16683.0,101574.0,0.0,24280.0,0.0,0.0,0.0,bc_twi,DDR5_5200BN
0.0,142556.0,514.0,857444.0,10939845.0,0.0,0.0,1168.44751,166569199.0,NaN,0.0,0.170945093,158920534.0,159125026.0,0.0,142556.0,0.0,0.018692404,24366.0,204492.0,16698.0,101473.0,0.0,14.545455,0.0,0.0,14.526762,0.0,16698.0,101473.0,0.0,24366.0,0.0,0.0,0.0,bc_twi,DDR5_5600BN
0.0,142556.0,400.0,857444.0,10935390.0,0.0,0.0,1172.87341,167200138.0,NaN,0.0,0.170459494,159687876.0,159881878.0,0.0,142556.0,0.0,0.0177407488,24299.0,194002.0,16703.0,101548.0,0.0,14.6205921,0.0,0.0,14.6028509,0.0,16703.0,101548.0,0.0,24299.0,0.0,0.0,0.0,bc_twi,DDR5_6000BN
0.0,142556.0,413.0,857444.0,10935260.0,0.0,0.0,1172.01624,167077954.0,NaN,0.0,0.171960175,159808556.0,160009905.0,0.0,142556.0,0.0,0.0184128229,24510.0,201349.0,16372.0,101651.0,0.0,14.6324739,0.0,0.0,14.6140614,0.0,16372.0,101651.0,0.0,24510.0,0.0,0.0,0.0,bc_twi,DDR5_6400BN
