total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,total_rfm_cycles_rank1_1,total_rfm_cycles_rank0_1,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,avg_write_latency_0_1,write_depart_latency_0_1,avg_read_latency_0_1,read_queue_len_avg_0_1,row_hit_rate_0_1,write_queue_len_0_1,queue_len_0_1,num_other_reqs_0_1,num_write_reqs_0_1,read_latency_0_1,priority_queue_len_avg_0_1,row_hits_0_1,priority_queue_len_0_1,row_misses_0_1,row_conflicts_0_1,read_row_misses_0_1,queue_len_avg_0_1,read_row_conflicts_core_0_1,read_row_hits_0_1,write_queue_len_avg_0_1,read_row_conflicts_0_1,write_row_misses_0_1,write_row_conflicts_0_1,read_queue_len_0_1,write_row_hits_0_1,read_row_hits_core_0_1,read_row_misses_core_0_1,num_read_reqs_0_1,trace,timing
0.0,3612.0,0.0,996388.0,13337743.0,0.0,0.0,0.0,0.0,37563.3711,135678897.0,15.9843054,32.9995804,0.969414651,151741261.0,647853356.0,0.0,3612.0,498031442.0,0.0132272756,969371.0,176422.0,15898.0,14686.0,15629.0,48.572937,0.0,966181.0,11.376832,14545.0,269.0,141.0,440139949.0,3190.0,0.0,0.0,31157527.0,37542.8789,135604874.0,.,0.0,0.898055553,151669537.0,151682434.0,0.0,3612.0,0.0,0.000966955209,3233.0,12897.0,334.0,33.0,0.0,11.3724213,0.0,0.0,11.3714542,0.0,334.0,33.0,0.0,3233.0,0.0,0.0,0.0,621,DDR5_4800AN
0.0,3612.0,0.0,996388.0,10361418.0,0.0,0.0,0.0,0.0,29254.6719,105667871.0,17.1074257,32.9994926,0.975269914,118627411.0,514491898.0,0.0,3612.0,397245715.0,0.0135072246,975226.0,139954.0,12074.0,12655.0,11831.0,49.654583,0.0,972010.0,11.4489546,12514.0,243.0,141.0,341921545.0,3216.0,0.0,0.0,23220660.0,29236.2949,105601494.0,.,0.0,0.908055544,118564092.0,118575630.0,0.0,3612.0,0.0,0.00111355411,3269.0,11538.0,300.0,31.0,0.0,11.4439583,0.0,0.0,11.4428444,0.0,300.0,31.0,0.0,3269.0,0.0,0.0,0.0,621,DDR5_6400AN
0.0,179182.0,22.0,820818.0,12072766.0,0.0,0.0,0.0,0.0,1083.18359,194086990.0,16160.752,32.9916992,0.279125065,187759216.0,631947532.0,0.0,179182.0,466423426607.0,0.0288617369,255606.0,348441.0,105852.0,554282.0,85287.0,52.344883,0.0,165554.0,15.5522947,485727.0,20565.0,68555.0,398301046.0,90052.0,0.0,0.0,28861493.0,1002.47382,179625263.0,.,0.0,0.546700656,174357666.0,174578365.0,0.0,179182.0,0.0,0.0182807315,97954.0,220699.0,33388.0,47831.0,0.0,14.4605112,0.0,0.0,14.4422302,0.0,33388.0,47831.0,0.0,97954.0,0.0,0.0,0.0,bc_twi,DDR5_4800AN
0.0,179182.0,61.0,820818.0,9679836.0,0.0,0.0,0.0,0.0,849.511475,152217167.0,16630.2578,32.9853134,0.323090255,147114667.0,510682956.0,0.0,179182.0,373853943796.0,0.0280370452,296014.0,271394.0,80995.0,539187.0,61096.0,52.7573967,0.0,203951.0,15.1980543,471977.0,19899.0,67210.0,319292422.0,92063.0,0.0,0.0,22480346.0,787.496582,141105217.0,.,0.0,0.556925416,136463643.0,136643181.0,0.0,179182.0,0.0,0.0185476281,99786.0,179538.0,28766.0,50621.0,0.0,14.116271,0.0,0.0,14.097723,0.0,28766.0,50621.0,0.0,99786.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN
0.0,3841.0,0.0,996159.0,15472762.0,0.0,0.0,0.0,0.0,52565.6328,201904590.0,14.9994259,32.9998207,0.972354531,211809914.0,778385250.0,0.0,3841.0,568368173.0,0.0125391968,972302.0,194016.0,16146.0,11498.0,15940.0,50.3068085,0.0,968785.0,13.6892118,11401.0,206.0,97.0,510598392.0,3517.0,0.0,0.0,37892663.0,52534.5469,201785200.0,.,0.0,0.921465993,211690469.0,211709261.0,0.0,3841.0,0.0,0.00121452135,3520.0,18792.0,299.0,1.0,0.0,13.6827068,0.0,0.0,13.6814919,0.0,299.0,1.0,0.0,3520.0,0.0,0.0,0.0,628,DDR5_4800AN
0.0,3841.0,0.0,996159.0,12529514.0,0.0,0.0,0.0,0.0,42683.7812,163948395.0,15.5955153,32.999794,0.98260808,172291826.0,639708685.0,0.0,3841.0,468551663.0,0.0123542696,982555.0,154793.0,9040.0,8351.0,8846.0,51.0561447,0.0,979021.0,13.7508783,8259.0,194.0,92.0,413471382.0,3534.0,0.0,0.0,30044001.0,42652.043,163826491.0,.,0.0,0.925916255,172169916.0,172188118.0,0.0,3841.0,0.0,0.00145272992,3537.0,18202.0,282.0,1.0,0.0,13.7426014,0.0,0.0,13.7411489,0.0,282.0,1.0,0.0,3537.0,0.0,0.0,0.0,628,DDR5_6400AN
0.0,51664.0,0.0,948336.0,12540331.0,0.0,0.0,0.0,0.0,3774.40161,195000692.0,3583.9209,32.9978523,0.659776628,194438931.0,661565460.0,0.0,51664.0,106286046979.0,0.0214842819,648631.0,269420.0,101364.0,233112.0,98186.0,52.755024,0.0,609047.0,15.5050879,224232.0,3178.0,8880.0,413803973.0,39584.0,0.0,0.0,29656360.0,3726.80078,192541442.0,.,0.0,0.741566956,191896702.0,192055933.0,0.0,51664.0,0.0,0.0126975114,38296.0,159231.0,11177.0,2169.0,0.0,15.3150616,0.0,0.0,15.3023634,0.0,11177.0,2169.0,0.0,38296.0,0.0,0.0,0.0,pr_web,DDR5_4800AN
0.0,51664.0,0.0,948336.0,9555204.0,0.0,0.0,0.0,0.0,2863.06665,147917466.0,3694.80615,32.9959908,0.6969136,147350810.0,514017289.0,0.0,51664.0,80162590572.0,0.0222676564,685241.0,212772.0,74855.0,223155.0,71881.0,53.794487,0.0,645444.0,15.4210014,214279.0,2974.0,8876.0,315283411.0,39797.0,0.0,0.0,21696021.0,2817.43457,145559942.0,.,0.0,0.759908617,144941565.0,145072271.0,0.0,51664.0,0.0,0.0136790378,39247.0,130706.0,9961.0,2439.0,0.0,15.1825409,0.0,0.0,15.1688614,0.0,9961.0,2439.0,0.0,39247.0,0.0,0.0,0.0,pr_web,DDR5_6400AN
0.0,98.0,0.0,999902.0,13734004.0,0.0,0.0,0.0,0.0,1764155.88,172887286.0,15.822196,32.9993057,0.972824633,198577081.0,707968206.0,0.0,98.0,511111868.0,0.0135473236,972775.0,186059.0,22115.0,5059.0,22096.0,51.5485649,0.0,972737.0,14.4587908,5036.0,19.0,23.0,453212573.0,38.0,0.0,0.0,32303473.0,1764148.75,172886573.0,.,0.0,0.474999994,198576335.0,198578904.0,0.0,98.0,0.0,0.000187053971,38.0,2569.0,25.0,17.0,0.0,14.4589233,0.0,0.0,14.4587355,0.0,25.0,17.0,0.0,38.0,0.0,0.0,0.0,649,DDR5_4800AN
0.0,98.0,0.0,999902.0,10615445.0,0.0,0.0,0.0,0.0,1353221.25,132615689.0,16.908329,32.9996071,0.981180012,153437691.0,557880090.0,0.0,98.0,405585425.0,0.0135821905,981130.0,144181.0,13512.0,5307.0,13502.0,52.5536194,0.0,981084.0,14.4541931,5283.0,10.0,24.0,350305502.0,46.0,0.0,0.0,23987315.0,1353207.25,132614314.0,.,0.0,0.574999988,153436333.0,153437828.0,0.0,98.0,0.0,0.000140832533,46.0,1495.0,15.0,19.0,0.0,14.4542055,0.0,0.0,14.4540653,0.0,15.0,19.0,0.0,46.0,0.0,0.0,0.0,649,DDR5_6400AN
0.0,18873.0,0.0,981127.0,12283102.0,0.0,0.0,0.0,0.0,10196.1836,192432568.0,1971.7915,32.9979706,0.2187998,191804952.0,652340889.0,0.0,18873.0,57617862268.0,0.0257424396,216798.0,316197.0,112681.0,661372.0,110912.0,53.1088028,0.0,207232.0,15.6153517,653843.0,1769.0,7529.0,405317436.0,9566.0,0.0,0.0,29221072.0,10135.5078,191287445.0,.,0.0,0.494857937,190641697.0,190749516.0,0.0,18873.0,0.0,0.00877783168,9335.0,107819.0,8346.0,1183.0,0.0,15.5294256,0.0,0.0,15.520647,0.0,8346.0,1183.0,0.0,9335.0,0.0,0.0,0.0,bfs_twi,DDR5_4800AN
0.0,18873.0,0.0,981127.0,9231857.0,0.0,0.0,0.0,0.0,7605.2417,143533734.0,2058.26416,32.9966049,0.270164877,143013455.0,500819206.0,0.0,18873.0,43397301975.0,0.0252643637,267688.0,233237.0,77656.0,645488.0,75974.0,54.2490196,0.0,258115.0,15.4912987,637885.0,1682.0,7603.0,304619934.0,9573.0,0.0,0.0,21084418.0,7549.60938,142483783.0,.,0.0,0.510128319,141936375.0,142031538.0,0.0,18873.0,0.0,0.0103081102,9620.0,95163.0,7890.0,1348.0,0.0,15.3849363,0.0,0.0,15.3746281,0.0,7890.0,1348.0,0.0,9620.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN
0.0,241354.0,11.0,758646.0,12620465.0,0.0,0.0,0.0,0.0,849.906921,205128433.0,15139.2383,32.986805,0.272103727,194910820.0,653683168.0,0.0,241354.0,452375905892.0,0.0303243976,252386.0,382708.0,113431.0,561719.0,78296.0,51.7954941,0.0,150935.0,15.4440279,456973.0,35135.0,104746.0,416308802.0,101451.0,0.0,0.0,29881022.0,764.278687,184461712.0,.,0.0,0.462025493,175993993.0,176252902.0,0.0,241354.0,0.0,0.0205150135,111502.0,258909.0,37793.0,92038.0,0.0,13.965642,0.0,0.0,13.9451284,0.0,37793.0,92038.0,0.0,111502.0,0.0,0.0,0.0,bc_road,DDR5_4800AN
0.0,241354.0,111.0,758646.0,10367853.0,0.0,0.0,0.0,0.0,673.913757,162651777.0,15478.4258,32.9768257,0.31653288,154616344.0,537480595.0,0.0,241354.0,369532797414.0,0.0293791778,293752.0,304599.0,92031.0,542247.0,58260.0,51.8410683,0.0,188898.0,14.9130545,439528.0,33771.0,102719.0,341898874.0,104854.0,0.0,0.0,23874056.0,611.354431,147552831.0,.,0.0,0.4718225,140076120.0,140296203.0,0.0,241354.0,0.0,0.0212274417,113872.0,220083.0,32618.0,94855.0,0.0,13.531848,0.0,0.0,13.5106201,0.0,32618.0,94855.0,0.0,113872.0,0.0,0.0,0.0,bc_road,DDR5_6400AN
0.0,27.0,0.0,999973.0,14197024.0,0.0,0.0,0.0,0.0,3195659.75,86282812.0,15.975421,32.99963,0.942297637,132404528.0,657103103.0,0.0,27.0,536809786.0,0.0144804996,942259.0,205580.0,33142.0,24558.0,33131.0,46.284565,0.0,942254.0,9.3262167,24554.0,11.0,4.0,468496528.0,5.0,0.0,0.0,33602231.0,3195661.75,86282862.0,.,0.0,0.25,132404465.0,132405742.0,0.0,27.0,0.0,8.99484294,5.0,1277.0,15.0,0.0,0.0,9.32630253,0.0,0.0,9.32621288,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_4800AN
0.0,27.0,0.0,999973.0,11677775.0,0.0,0.0,0.0,0.0,2601309.75,70235359.0,16.7075291,32.9995575,0.94825387,108178551.0,547708172.0,0.0,27.0,449169082.0,0.0146996323,948215.0,171659.0,26745.0,24999.0,26740.0,46.9017563,0.0,948210.0,9.26362705,24989.0,5.0,10.0,385361414.0,5.0,0.0,0.0,26884233.0,2601301.0,70235125.0,.,0.0,0.25,108178250.0,108179324.0,0.0,27.0,0.0,9.1969574,5.0,1074.0,15.0,0.0,0.0,9.26369381,0.0,0.0,9.2636013,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_6400AN
0.0,17208.0,0.0,982792.0,16840498.0,0.0,0.0,0.0,0.0,15815.6318,272155382.0,15.0485029,32.9995461,0.886550367,272050394.0,883067753.0,0.0,17208.0,616558557.0,0.0150968814,886514.0,254239.0,22233.0,91212.0,21284.0,52.4371529,0.0,873360.0,16.1545334,88115.0,949.0,3097.0,555728786.0,13154.0,0.0,0.0,40971419.0,15812.0225,272093287.0,.,0.0,0.764825583,271989404.0,272068436.0,0.0,17208.0,0.0,0.00469297264,13155.0,79032.0,976.0,3069.0,0.0,16.1556053,0.0,0.0,16.1509132,0.0,976.0,3069.0,0.0,13155.0,0.0,0.0,0.0,603,DDR5_4800AN
0.0,17208.0,0.0,982792.0,13845745.0,0.0,0.0,0.0,0.0,12992.5732,223576198.0,15.5944843,32.9994774,0.909244299,223452123.0,733633095.0,0.0,17208.0,514390505.0,0.0151518751,909207.0,209789.0,12396.0,78356.0,11478.0,52.9861755,0.0,896051.0,16.1386852,75230.0,918.0,3126.0,456902369.0,13156.0,0.0,0.0,32985411.0,12985.6113,223456399.0,.,0.0,0.76639533,223334523.0,223409224.0,0.0,17208.0,0.0,0.0053952313,13182.0,74701.0,923.0,3095.0,0.0,16.1355858,0.0,0.0,16.1301918,0.0,923.0,3095.0,0.0,13182.0,0.0,0.0,0.0,603,DDR5_6400AN
0.0,11546.0,0.0,988454.0,12496123.0,0.0,0.0,0.0,0.0,15573.3145,179809482.0,1260.18616,32.9935074,0.663989305,198893151.0,666773258.0,0.0,11546.0,34453771682.0,0.0205227658,659103.0,256455.0,100634.0,232904.0,100116.0,53.3584099,0.0,649559.0,15.9163885,231443.0,518.0,1461.0,412290914.0,9544.0,0.0,0.0,27340222.0,15532.9434,179343366.0,.,0.0,0.787121415,198397131.0,198461855.0,0.0,11546.0,0.0,0.00517952628,9070.0,64724.0,2299.0,154.0,0.0,15.8818741,0.0,0.0,15.8766956,0.0,2299.0,154.0,0.0,9070.0,0.0,0.0,0.0,bfs_web,DDR5_4800AN
0.0,11546.0,0.0,988454.0,9400347.0,0.0,0.0,0.0,0.0,12299.1455,142005943.0,1351.09961,32.9876404,0.702846646,153652286.0,517305062.0,0.0,11546.0,25785493094.0,0.0210395418,697699.0,197779.0,72500.0,222477.0,72044.0,55.0304222,0.0,688101.0,16.3453846,221005.0,456.0,1472.0,310095259.0,9598.0,0.0,0.0,19084819.0,12260.6504,141561473.0,.,0.0,0.801839292,153088447.0,153143094.0,0.0,11546.0,0.0,0.00581329595,9242.0,54647.0,2118.0,166.0,0.0,16.2912159,0.0,0.0,16.2854042,0.0,2118.0,166.0,0.0,9242.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN
0.0,2230.0,0.0,997770.0,13130556.0,0.0,0.0,0.0,0.0,79836.8281,178036122.0,16.5815601,32.9994431,0.969582677,183223693.0,672574589.0,0.0,2230.0,491952401.0,0.0134622632,969541.0,176767.0,19043.0,11373.0,18896.0,51.2220955,0.0,967486.0,13.9539938,11355.0,147.0,18.0,433301027.0,2055.0,0.0,0.0,29668643.0,79447.0781,177166973.0,.,0.0,0.92567569,183200969.0,183214789.0,0.0,2230.0,0.0,0.00105250685,2055.0,13820.0,165.0,0.0,0.0,13.9533148,0.0,0.0,13.9522638,0.0,165.0,0.0,0.0,2055.0,0.0,0.0,0.0,638,DDR5_4800AN
0.0,2230.0,0.0,997770.0,9993398.0,0.0,0.0,0.0,0.0,60587.3359,135109768.0,18.099678,32.9993095,0.976464987,139460476.0,523248754.0,0.0,2230.0,385575439.0,0.013553448,976423.0,135445.0,13760.0,9774.0,13616.0,52.3594437,0.0,974366.0,13.9552612,9755.0,144.0,19.0,329775231.0,2057.0,0.0,0.0,21302888.0,60261.1289,134382321.0,.,0.0,0.926576555,139443303.0,139456330.0,0.0,2230.0,0.0,0.00130356057,2057.0,13027.0,163.0,0.0,0.0,13.9548464,0.0,0.0,13.9535418,0.0,163.0,0.0,0.0,2057.0,0.0,0.0,0.0,638,DDR5_6400AN
0.0,26629.0,0.0,973371.0,15251899.0,0.0,0.0,0.0,0.0,8419.13867,224193254.0,17.8706913,32.9993896,0.890146852,224034650.0,782074991.0,0.0,26629.0,658930492.0,0.0151054636,890081.0,230387.0,40939.0,68906.0,38461.0,51.2772217,0.0,866666.0,14.6889677,68178.0,2478.0,728.0,503303355.0,23415.0,0.0,0.0,36872132.0,8399.44434,223668799.0,.,0.0,0.885391235,223521284.0,223601606.0,0.0,26629.0,0.0,0.00526636047,23570.0,80322.0,2847.0,204.0,0.0,14.660574,0.0,0.0,14.6553078,0.0,2847.0,204.0,0.0,23570.0,0.0,0.0,0.0,654,DDR5_4800AN
0.0,26629.0,0.0,973371.0,11129156.0,0.0,0.0,0.0,0.0,6121.08203,162998295.0,19.1423702,32.9988556,0.913889706,162865579.0,582842787.0,0.0,26629.0,495369116.0,0.0150772436,913823.0,167797.0,30249.0,55855.0,28177.0,52.3708,0.0,890027.0,14.6341362,55102.0,2072.0,753.0,367249404.0,23796.0,0.0,0.0,25878150.0,6102.87012,162513324.0,.,0.0,0.903159142,162391164.0,162454977.0,0.0,26629.0,0.0,0.00573385786,24043.0,63813.0,2363.0,215.0,0.0,14.5972414,0.0,0.0,14.5915079,0.0,2363.0,215.0,0.0,24043.0,0.0,0.0,0.0,654,DDR5_6400AN
0.0,445.0,0.0,999555.0,15233777.0,0.0,0.0,0.0,0.0,566744.25,252201189.0,15.6092176,32.9998207,0.983984053,282447146.0,841308283.0,0.0,445.0,559585034.0,0.011560889,983927.0,176116.0,10248.0,5767.0,10212.0,55.2265053,0.0,983546.0,18.5408478,5764.0,36.0,3.0,502711917.0,381.0,0.0,0.0,35849651.0,566741.188,252199826.0,.,0.0,0.90476191,282445706.0,282449268.0,0.0,445.0,0.0,0.000233822517,380.0,3562.0,40.0,0.0,0.0,18.5409889,0.0,0.0,18.5407524,0.0,40.0,0.0,0.0,380.0,0.0,0.0,0.0,644,DDR5_4800AN
0.0,445.0,0.0,999555.0,13438908.0,0.0,0.0,0.0,0.0,500649.938,222789214.0,16.0365772,32.9997559,0.986615241,249139602.0,746748134.0,0.0,445.0,498149573.0,0.0114427451,986558.0,153778.0,8472.0,4912.0,8430.0,55.5661354,0.0,986183.0,18.5386791,4909.0,42.0,3.0,443480686.0,375.0,0.0,0.0,31063334.0,500645.531,222787259.0,.,0.0,0.892857134,249137635.0,249141729.0,0.0,445.0,0.0,0.000304637855,375.0,4094.0,45.0,0.0,0.0,18.5388374,0.0,0.0,18.5385323,0.0,45.0,0.0,0.0,375.0,0.0,0.0,0.0,644,DDR5_6400AN
0.0,72935.0,0.0,927065.0,16366423.0,0.0,0.0,0.0,0.0,3478.79907,253726206.0,14.967207,32.9994965,0.92691052,253186692.0,845434991.0,0.0,72935.0,595770528.0,0.0153346276,926866.0,250973.0,41079.0,32007.0,33427.0,51.6566772,0.0,863884.0,15.4698858,29721.0,7652.0,2286.0,540083698.0,62982.0,0.0,0.0,39805058.0,3468.3335,252962903.0,.,0.0,0.875082254,252471542.0,252676288.0,0.0,72935.0,0.0,0.0125101255,63811.0,204746.0,9105.0,4.0,0.0,15.4386997,0.0,0.0,15.4261894,0.0,9105.0,4.0,0.0,63811.0,0.0,0.0,0.0,619,DDR5_4800AN
0.0,72935.0,0.0,927065.0,12963881.0,0.0,0.0,0.0,0.0,2720.20825,198398383.0,15.6305876,32.9995804,0.949385583,197988553.0,676055715.0,0.0,72935.0,480353153.0,0.0158110056,949340.0,204972.0,23693.0,26919.0,17627.0,52.1491776,0.0,884802.0,15.2723217,24603.0,6066.0,2316.0,427802666.0,64538.0,0.0,0.0,30731612.0,2710.50366,197690598.0,.,0.0,0.897764683,197322247.0,197488648.0,0.0,72935.0,0.0,0.0128357392,65465.0,166401.0,7450.0,5.0,0.0,15.2337589,0.0,0.0,15.2209234,0.0,7450.0,5.0,0.0,65465.0,0.0,0.0,0.0,619,DDR5_6400AN
