total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,slow_timing
0.0,3304.0,1785.0,996696.0,8637776.0,0.0,0.0,39880.4961,131765162.0,NaN,0.0,134321653.0,134344453.0,0.0,3304.0,0.0,0.00263956841,2683.0,22800.0,572.0,30.0,0.0,15.5531292,0.0,0.0,15.5504894,0.0,572.0,30.0,0.0,2683.0,0.0,0.0,0.0,602,DDR5_4800C
0.0,3304.0,735.0,996696.0,8636616.0,0.0,0.0,39225.8359,129602171.0,NaN,0.0,132148369.0,132168957.0,0.0,3304.0,0.0,0.00238380395,2686.0,20588.0,571.0,28.0,0.0,15.3033276,0.0,0.0,15.3009424,0.0,571.0,28.0,0.0,2686.0,0.0,0.0,0.0,602,DDR5_5200BN
0.0,3304.0,725.0,996696.0,8636616.0,0.0,0.0,39222.9922,129592760.0,NaN,0.0,132142049.0,132160707.0,0.0,3304.0,0.0,0.00216033682,2686.0,18658.0,571.0,28.0,0.0,15.302371,0.0,0.0,15.300211,0.0,571.0,28.0,0.0,2686.0,0.0,0.0,0.0,602,DDR5_5200AN
0.0,3304.0,756.0,996696.0,8636616.0,0.0,0.0,39206.4688,129538165.0,NaN,0.0,132081736.0,132104196.0,0.0,3304.0,0.0,0.00260055554,2688.0,22460.0,570.0,27.0,0.0,15.2958279,0.0,0.0,15.2932281,0.0,570.0,27.0,0.0,2688.0,0.0,0.0,0.0,602,DDR5_5200C
0.0,3304.0,2168.0,996696.0,8638800.0,0.0,0.0,39751.4648,131338841.0,NaN,0.0,133901922.0,133923034.0,0.0,3304.0,0.0,0.00244385796,2693.0,21112.0,567.0,25.0,0.0,15.5025043,0.0,0.0,15.5000601,0.0,567.0,25.0,0.0,2693.0,0.0,0.0,0.0,602,DDR5_5600BN
0.0,3304.0,2823.0,996696.0,8638800.0,0.0,0.0,39833.1406,131608698.0,NaN,0.0,134174914.0,134193286.0,0.0,3304.0,0.0,0.00212668418,2694.0,18372.0,566.0,25.0,0.0,15.5337877,0.0,0.0,15.531661,0.0,566.0,25.0,0.0,2694.0,0.0,0.0,0.0,602,DDR5_5600AN
0.0,3304.0,2794.0,996696.0,8638800.0,0.0,0.0,39758.5547,131362265.0,NaN,0.0,133922963.0,133945401.0,0.0,3304.0,0.0,0.00259735156,2695.0,22438.0,565.0,25.0,0.0,15.5050936,0.0,0.0,15.5024958,0.0,565.0,25.0,0.0,2695.0,0.0,0.0,0.0,602,DDR5_5600C
0.0,3304.0,1749.0,996696.0,8636021.0,0.0,0.0,39265.2188,129732279.0,NaN,0.0,132283013.0,132301928.0,0.0,3304.0,0.0,0.00219024485,2695.0,18915.0,558.0,32.0,0.0,15.3197784,0.0,0.0,15.3175888,0.0,558.0,32.0,0.0,2695.0,0.0,0.0,0.0,602,DDR5_6000BN
0.0,3304.0,2015.0,996696.0,8636021.0,0.0,0.0,39336.2031,129966813.0,NaN,0.0,132521051.0,132537794.0,0.0,3304.0,0.0,0.00193874002,2696.0,16743.0,557.0,32.0,0.0,15.3470898,0.0,0.0,15.3451509,0.0,557.0,32.0,0.0,2696.0,0.0,0.0,0.0,602,DDR5_6000AN
0.0,3304.0,2276.0,996696.0,8636021.0,0.0,0.0,39125.1562,129269521.0,NaN,0.0,131817011.0,131838465.0,0.0,3304.0,0.0,0.00248424592,2697.0,21454.0,558.0,30.0,0.0,15.2661123,0.0,0.0,15.263628,0.0,558.0,30.0,0.0,2697.0,0.0,0.0,0.0,602,DDR5_6000C
