total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,slow_timing
0.0,250185.0,4.0,749815.0,18501939.0,0.0,0.0,1167.66785,292132980.0,NaN,0.0,5.59606051,267051654.0,267475173.0,0.0,250185.0,0.0,0.0228905194,14.0,423519.0,44099.0,206063.0,0.0,14.4566011,0.0,0.0,14.4337111,0.0,44099.0,206063.0,0.0,14.0,0.0,0.0,0.0,random_W02,DDR5_3200AN
0.0,149709.0,11.0,850291.0,18222089.0,0.0,0.0,1900.69873,284551707.0,NaN,0.0,6.68060675,269575622.0,269906448.0,0.0,149709.0,0.0,0.018155219,10.0,330826.0,42726.0,106951.0,0.0,14.812047,0.0,0.0,14.7938929,0.0,42726.0,106951.0,0.0,10.0,0.0,0.0,0.0,random_W01,DDR5_3200AN
0.0,950091.0,107.0,49909.0,17775623.0,0.0,0.0,581.620789,552592684.0,NaN,0.0,2.63135462,440225825.0,441127429.0,0.0,950091.0,0.0,0.0507213697,25.0,901604.0,39167.0,910889.0,0.0,24.8164234,0.0,0.0,24.7657032,0.0,39167.0,910889.0,0.0,25.0,0.0,0.0,0.0,random_W09,DDR5_3200AN
0.0,600709.0,269.0,399291.0,18838457.0,0.0,0.0,549.098145,329848208.0,NaN,0.0,6.82552927,266470696.0,267171861.0,0.0,600709.0,0.0,0.0372198746,41.0,701165.0,43121.0,557524.0,0.0,14.1822586,0.0,0.0,14.1450386,0.0,43121.0,557524.0,0.0,41.0,0.0,0.0,0.0,random_W06,DDR5_3200AN
0.0,550548.0,230.0,449452.0,18805398.0,0.0,0.0,580.069031,319355841.0,NaN,0.0,4.72271313,262004542.0,262655739.0,0.0,550548.0,0.0,0.0346281938,26.0,651197.0,43581.0,506924.0,0.0,13.9670401,0.0,0.0,13.9324112,0.0,43581.0,506924.0,0.0,26.0,0.0,0.0,0.0,random_W05,DDR5_3200AN
0.0,400167.0,70.0,599833.0,18674891.0,0.0,0.0,763.412048,305492329.0,NaN,0.0,4.49836916,264920803.0,265459991.0,0.0,400167.0,0.0,0.0288723484,18.0,539188.0,43337.0,356790.0,0.0,14.2148066,0.0,0.0,14.185935,0.0,43337.0,356790.0,0.0,18.0,0.0,0.0,0.0,random_W04,DDR5_3200AN
0.0,649543.0,305.0,350457.0,18836469.0,0.0,0.0,530.052246,344291718.0,NaN,0.0,4.46478734,274355935.0,275086383.0,0.0,649543.0,0.0,0.0387783945,29.0,730448.0,42879.0,606619.0,0.0,14.6039248,0.0,0.0,14.5651474,0.0,42879.0,606619.0,0.0,29.0,0.0,0.0,0.0,random_W06,DDR5_3200AN
0.0,800097.0,223.0,199903.0,18540809.0,0.0,0.0,536.947205,429609837.0,NaN,0.0,3.74964366,339093129.0,339915034.0,0.0,800097.0,0.0,0.0443295129,30.0,821905.0,41217.0,758829.0,0.0,18.3333454,0.0,0.0,18.2890148,0.0,41217.0,758829.0,0.0,30.0,0.0,0.0,0.0,random_W08,DDR5_3200AN
0.0,99899.0,0.0,900101.0,18054195.0,0.0,0.0,2803.47656,280064511.0,NaN,0.0,1.00107118,269854419.0,270141040.0,0.0,99899.0,0.0,0.0158755891,1.0,286621.0,39570.0,60322.0,0.0,14.9627848,0.0,0.0,14.946909,0.0,39570.0,60322.0,0.0,1.0,0.0,0.0,0.0,random_W01,DDR5_3200AN
0.0,49980.0,6.0,950020.0,17878221.0,0.0,0.0,5555.77734,277677767.0,NaN,0.0,2.00140094,272475884.0,272716994.0,0.0,49980.0,0.0,0.0134862419,1.0,241110.0,30558.0,19406.0,0.0,15.2541466,0.0,0.0,15.2406597,0.0,30558.0,19406.0,0.0,1.0,0.0,0.0,0.0,random_W00,DDR5_3200AN
0.0,350855.0,28.0,649145.0,18643081.0,0.0,0.0,858.088318,301064577.0,NaN,0.0,6.5555083,265603938.0,266093509.0,0.0,350855.0,0.0,0.026260199,23.0,489571.0,43980.0,306847.0,0.0,14.2730446,0.0,0.0,14.2467842,0.0,43980.0,306847.0,0.0,23.0,0.0,0.0,0.0,random_W03,DDR5_3200AN
0.0,299129.0,10.0,700871.0,18578460.0,0.0,0.0,991.375793,296549257.0,NaN,0.0,4.34603826,266422680.0,266870341.0,0.0,299129.0,0.0,0.0240956992,13.0,447661.0,44111.0,254999.0,0.0,14.3645029,0.0,0.0,14.3404074,0.0,44111.0,254999.0,0.0,13.0,0.0,0.0,0.0,random_W03,DDR5_3200AN
0.0,1000000.0,0.0,0.0,17407440.0,0.0,0.0,676.694946,676694964.0,NaN,0.0,2.80007553,550548118.0,551467290.0,0.0,1000000.0,0.0,0.0528033972,28.0,919172.0,37955.0,961990.0,0.0,31.6799755,0.0,0.0,31.6271725,0.0,37955.0,961990.0,0.0,28.0,0.0,0.0,0.0,random_W010,DDR5_3200AN
0.0,500007.0,173.0,499993.0,18755151.0,0.0,0.0,627.757385,313883069.0,NaN,0.0,4.80000963,262469923.0,263091856.0,0.0,500007.0,0.0,0.0331606492,24.0,621933.0,43320.0,456655.0,0.0,14.0277109,0.0,0.0,13.9945507,0.0,43320.0,456655.0,0.0,24.0,0.0,0.0,0.0,random_W05,DDR5_3200AN
0.0,450346.0,169.0,549654.0,18705906.0,0.0,0.0,686.639282,309225239.0,NaN,0.0,7.10597888,263325359.0,263898607.0,0.0,450346.0,0.0,0.0306452941,32.0,573248.0,43351.0,406942.0,0.0,14.107769,0.0,0.0,14.0771236,0.0,43351.0,406942.0,0.0,32.0,0.0,0.0,0.0,random_W04,DDR5_3200AN
0.0,899809.0,140.0,100191.0,18104507.0,0.0,0.0,563.840454,507348724.0,NaN,0.0,4.66778692,402617348.0,403483114.0,0.0,899809.0,0.0,0.0478204638,42.0,865766.0,40202.0,859540.0,0.0,22.2863331,0.0,0.0,22.2385139,0.0,40202.0,859540.0,0.0,42.0,0.0,0.0,0.0,random_W09,DDR5_3200AN
0.0,850175.0,96.0,149825.0,18350366.0,0.0,0.0,549.03717,466777684.0,NaN,0.0,4.70501873,369234623.0,370069563.0,0.0,850175.0,0.0,0.0454999097,40.0,834940.0,40845.0,809271.0,0.0,20.1668758,0.0,0.0,20.121376,0.0,40845.0,809271.0,0.0,40.0,0.0,0.0,0.0,random_W08,DDR5_3200AN
0.0,199385.0,0.0,800615.0,18378512.0,0.0,0.0,1442.37524,287588004.0,NaN,0.0,4.51406122,267638498.0,268013636.0,0.0,199385.0,0.0,0.0204117727,9.0,375138.0,43950.0,155418.0,0.0,14.5829887,0.0,0.0,14.5625772,0.0,43950.0,155418.0,0.0,9.0,0.0,0.0,0.0,random_W02,DDR5_3200AN
